replica,time,web_rt_mean,web_util,web_throughput,mit_rt_mean,mit_util,mit_throughput,system_rt_mean,arrivals_so_far,false_positives_so_far,mitigation_completions_so_far,spikes_count,scenario,mode,is_final,illegal_share,processed_legal_share,processed_illegal_share,completed_legal_share,completed_illegal_share,completed_legal_of_completed_share,completed_illegal_of_completed_share,spike0_rt_mean,spike0_util,spike0_throughput,spike1_rt_mean,spike1_util,spike1_throughput,spike2_rt_mean,spike2_util,spike2_throughput,spike3_rt_mean,spike3_util,spike3_throughput
2,1500.0,3.0725332988770573,0.9999988560872991,6.349333333333333,0.0021110322846496364,0.28778230647646497,262.11466666666666,2.7866963504517157,401605,3939,393172,50,transitory_x40,transitory,False,0.8992517523437208,0.09866411025759142,0.8803426252163196,0.09744151591738151,0.8702207392836244,0.10069785753619236,0.8993021424638077,2.9597617899444115,0.9999713457562334,6.5793333333333335,2.8946719067909314,0.9997034344331698,6.622,3.0421925657668716,0.999674621333716,6.402,2.8730986996897006,0.9996378831884765,6.82
2,1600.0,3.059485831190104,0.9999989275818428,6.401875,0.0021104171133737924,0.2872623512194977,261.66125,2.7834517641763736,427608,4186,418658,50,transitory_x40,transitory,False,0.899181025612243,0.09873996744682045,0.8803366634861836,0.09750519167087612,0.869885502609867,0.1007919470874913,0.8992080529125087,2.9820306733458914,0.9999731366464688,6.515625,2.9500355365480204,0.9997219697810966,6.626875,3.047142252613795,0.9996949575003587,6.34125,2.8527869273502837,0.9996605154891967,6.82875
2,1700.0,3.0404770444994558,0.9999989906652639,6.404705882352941,0.0021118768579153693,0.2870917167748957,261.42411764705884,2.7869138755592835,453944,4466,444421,50,transitory_x40,transitory,False,0.899161570590205,0.09873905151296195,0.8802847928378831,0.09748779585147066,0.8700214123327987,0.10076162069240314,0.8992383793075969,3.001730149988766,0.9999747168437354,6.541176470588235,2.918124365090095,0.9997383244998557,6.639411764705883,3.096713112963099,0.9997129011768082,6.304705882352941,2.8723137281588293,0.9996804851663027,6.791176470588235
2,1800.0,3.055076197020794,0.9999990467394159,6.36,0.002111537821639659,0.28632090130881577,260.71444444444444,2.792235371885469,479309,4706,469286,50,transitory_x40,transitory,False,0.899050508127325,0.09883603270541551,0.8802526136584125,0.09768437479788612,0.8702861828173475,0.10091667977851396,0.8990833202214861,2.995201148700342,0.9999761214635279,6.5183333333333335,2.915233908324293,0.9997528620276415,6.691111111111111,3.132033082764544,0.99972885111143,6.228888888888889,2.8730163893325904,0.999698235990397,6.788333333333333
2,1900.0,3.055278810448899,0.9999990969110256,6.382631578947368,0.002113852593594234,0.2869914403854595,261.1336842105263,2.7847131929152185,506689,4981,496154,50,transitory_x40,transitory,False,0.8989478753239166,0.09891866608511335,0.8802894872397072,0.09776016451906397,0.8701234879778326,0.1010040455450067,0.8989959544549934,2.9808356446493427,0.9999773782286053,6.503684210526316,2.900283245603284,0.9997658692893445,6.67,3.118428284631728,0.9997431221055653,6.264736842105263,2.866722872965508,0.9997141183066919,6.832105263157895
3,100.0,2.139970233919482,0.9999974695138544,6.74,0.0020975267478865797,0.2848228239866797,258.21,1.8575545814951029,26371,271,25821,39,transitory_x40,transitory,False,0.9010655644457928,0.09688673163702552,0.8822570247620493,0.0938151757612529,0.851200182018126,0.09927370490750773,0.9007262950924922,2.189883814147983,0.9995148035140141,7.73,2.2881305809594927,0.9988551783080524,7.17,2.1866034462599284,0.9982414758474056,7.16,2.1160017467032457,0.9974033600784407,7.37
3,200.0,2.888298052650537,0.9999987347569271,6.085,0.0021115868826483883,0.2858144129494205,259.35,2.1898572884345238,53030,518,51870,44,transitory_x40,transitory,False,0.9021308693192532,0.09587026211578352,0.8822553271732981,0.09390910805204601,0.860211201206864,0.09842480779492856,0.9015751922050714,2.291238392710005,0.9997574017570071,7.915,2.4676566600025724,0.9994275891540262,6.29,2.5892084587658903,0.9991207379237028,5.87,2.4689506771239977,0.9987016800392203,7.02
3,300.0,2.98187801942658,0.999999156504618,5.946666666666666,0.002125170294528602,0.2883739187499909,261.12666666666667,2.4006444385055006,80058,795,78338,45,transitory_x40,transitory,False,0.9010717230008244,0.09694221689275276,0.881573359314497,0.09525593944390318,0.8645357116090834,0.09924647639870378,0.9007535236012962,2.4479860979861923,0.9998382678380047,7.31,3.0252453032979383,0.9996183927693509,5.58,2.927756851761512,0.9994138252824686,5.99,2.561499520448335,0.9991344533594803,7.233333333333333
3,400.0,3.049710488118271,0.9999993673784635,5.8025,0.002113663146192202,0.28381966768053785,257.3425,2.5011371433206753,105127,1036,102937,45,transitory_x40,transitory,False,0.9016998487543638,0.09630256737089425,0.8828654865067965,0.09466645105443891,0.8686636163877977,0.0982700055296627,0.9017299944703373,2.653949886226237,0.9998787008785035,7.1,3.1399363451457707,0.9997137945770131,5.67,2.9689551137886605,0.9995603689618514,6.2225,2.626239930212153,0.9993508400196102,7.1875
3,500.0,3.2641363757048407,0.9999994939027709,5.674,0.0021096787736310913,0.28518305682267,259.098,2.576274862034558,132277,1288,129549,48,transitory_x40,transitory,False,0.9016231090816997,0.0964566780317062,0.8829199331705436,0.0951110170324395,0.8704385494076824,0.09850454118383965,0.9014954588161603,2.6716142891898262,0.9999029607028028,6.802,3.2141689294100355,0.9997710356616105,6.018,3.0447347177092166,0.9996482951694812,6.12,2.6227726459729537,0.9994806720156881,7.112
